No.,Rejected,Passed,Passed and Better value
124,12270.43,,
125,8274.11,,
126,7446.84,,
127,8151.76,,
128,8687.23,,
129,8453.67,,
130,8152.71,,
131,8091.10,,
132,7946.28,,
133,6478.28,,
134,6137.46,,
135,8469.27,,
136,8264.74,,
137,6693.42,,
138,7470.25,,
139,9130.82,,
140,9613.79,,
141,7850.17,,
142,9479.40,,
143,9028.93,,
144,6877.16,,
145,8489.65,,
146,6175.72,,
147,6412.48,,
148,6979.02,,
149,6198.38,,
150,10678.17,,
151,8516.27,,
152,8149.72,,
153,6965.44,,
154,7644.21,,
155,10171.38,,
156,7132.63,,
157,,10187.54,
158,8235.35,,
159,9737.75,,
160,12790.56,,
161,8601.15,,
162,8139.37,,
163,,9765.90,
164,9841.69,,
165,9316.10,,
166,,,9622.46
167,7933.20,,
168,7778.49,,
169,8695.29,,
170,9172.67,,
171,10214.47,,
172,6996.94,,
173,8281.45,,
174,11366.89,,
175,9578.93,,
176,8200.68,,
177,,9622.46,
178,7275.84,,
179,,9672.44,
180,8685.86,,
181,9257.51,,
182,6972.99,,
183,8638.91,,
184,7087.55,,
185,9512.22,,
186,7916.79,,
187,8371.88,,
188,7231.45,,
189,7184.19,,
190,9140.93,,
191,7646.15,,
192,8468.54,,
193,7419.63,,
194,10619.30,,
195,8638.91,,
196,7812.30,,
197,5695.68,,
198,8686.00,,
199,10358.99,,
200,,9736.61,
201,9567.73,,
202,5914.90,,
203,8625.37,,
204,8655.87,,
205,7217.30,,
206,8004.49,,
207,7890.89,,
208,6409.50,,
209,8861.11,,
210,8027.53,,
211,6957.66,,
212,6155.62,,
213,7004.56,,
214,7793.63,,
215,6834.10,,
216,8248.66,,
217,7856.35,,
218,7443.81,,
219,7286.13,,
220,8107.45,,
221,7866.49,,
222,7481.34,,
223,6202.65,,
224,8775.65,,
225,7702.03,,
226,8680.75,,
227,7394.64,,
228,9765.20,,
229,8637.21,,
230,8455.53,,
231,7465.08,,
232,9307.46,,
233,8637.21,,
234,8056.61,,
235,7902.86,,
236,7793.35,,
237,8941.96,,
238,6573.87,,
239,6580.79,,
240,8255.04,,
241,8763.67,,
242,6860.11,,
243,8222.48,,
244,8962.69,,
245,8867.33,,
246,6962.71,,
247,9765.20,,
248,6255.75,,
249,9642.65,,
250,11127.91,,
251,7363.12,,
252,10842.09,,
253,8601.08,,
254,8217.89,,
255,7299.85,,
256,6310.88,,
257,11692.26,,
258,10782.21,,
259,8675.50,,
260,7012.18,,
261,8800.16,,
262,9778.81,,
263,8680.75,,
264,7132.38,,
265,9042.25,,
266,8075.83,,
267,7880.58,,
268,8173.16,,
269,6241.71,,
270,7464.59,,
271,5654.41,,
272,7661.89,,
273,5765.59,,
274,7839.51,,
275,9551.46,,
276,8021.50,,
277,7605.09,,
278,7644.19,,
279,5791.62,,
280,7545.27,,
281,11123.78,,
282,8142.37,,
283,11563.65,,
284,6573.87,,
285,6409.02,,
286,5705.36,,
287,9301.04,,
288,9137.92,,
289,7432.12,,
290,8921.07,,
291,7100.21,,
292,9050.56,,
293,8861.11,,
294,8262.50,,
295,8684.81,,
296,8096.13,,
297,8265.97,,
298,5412.20,,
299,5762.87,,
300,9180.63,,
301,7085.23,,
302,6065.12,,
303,8727.54,,
304,7794.29,,
305,8655.87,,
306,8655.87,,
307,11041.90,,
308,5936.51,,
309,8282.56,,
310,10173.74,,
311,5636.22,,
312,8920.18,,
313,10196.83,,
314,7031.58,,
315,6361.39,,
316,6409.50,,
317,6281.13,,
318,7937.86,,
319,12548.82,,
320,8150.57,,
321,8058.81,,
322,9709.26,,
323,7245.32,,
324,8064.14,,
325,7882.33,,
326,8612.33,,
327,10444.16,,
328,11285.77,,
329,10281.46,,
330,6663.40,,
331,7669.66,,
332,10513.93,,
333,7794.75,,
334,7648.46,,
335,8770.02,,
336,7957.68,,
337,6793.02,,
338,8021.50,,
339,8132.92,,
340,9601.63,,
341,11288.31,,
342,7895.97,,
343,8144.72,,
344,10654.77,,
345,7311.08,,
346,10280.14,,
347,8809.62,,
348,5596.83,,
349,10657.58,,
350,8798.78,,
351,10270.04,,
352,9214.60,,
353,11042.33,,
354,6003.70,,
355,8626.24,,
356,8711.84,,
357,9424.86,,
358,8566.07,,
359,7000.08,,
360,7957.25,,
361,8654.36,,
362,8770.02,,
363,8064.14,,
364,8865.64,,
365,9993.76,,
366,8800.16,,
367,8541.72,,
368,8586.84,,
369,9165.86,,
370,11524.08,,
371,8122.79,,
372,8176.49,,
373,7970.30,,
374,8410.23,,
375,8750.72,,
376,5949.36,,
377,6720.34,,
378,9495.98,,
379,7928.99,,
380,8800.16,,
381,8637.21,,
382,8189.42,,
383,8169.45,,
384,8560.72,,
385,10108.86,,
386,7430.05,,
387,7857.30,,
388,9495.98,,
389,8266.84,,
390,6176.83,,
391,8528.47,,
392,10854.14,,
393,8861.11,,
394,6440.13,,
395,8562.78,,
396,8199.39,,
397,10913.14,,
398,7187.09,,
399,9792.77,,
400,6865.23,,
401,9003.09,,
402,11971.45,,
403,8451.80,,
404,6186.07,,
405,7095.25,,
406,6927.60,,
407,8867.33,,
408,6627.12,,
409,8485.12,,
410,7762.11,,
411,8066.50,,
412,8496.55,,
413,7585.08,,
414,7890.89,,
415,8522.61,,
416,7196.93,,
417,9788.05,,
418,8941.96,,
419,8689.04,,
420,9070.54,,
421,6858.05,,
422,6931.49,,
423,8799.30,,
424,7867.73,,
425,11285.77,,
426,8655.87,,
427,10280.90,,
428,9135.73,,
429,9261.02,,
430,8983.14,,
431,7971.80,,
432,7481.03,,
433,6839.02,,
434,7791.67,,
435,7237.29,,
436,6936.21,,
437,7742.71,,
438,7472.25,,
439,9326.21,,
440,8595.23,,
441,9832.00,,
442,7946.86,,
443,6624.84,,
444,9495.98,,
445,9476.46,,
446,7272.48,,
447,8190.87,,
448,7325.44,,
449,8439.75,,
450,10083.92,,
451,8096.13,,
452,8770.02,,
453,11439.52,,
454,8202.25,,
455,10514.64,,
456,10323.39,,
457,7648.26,,
458,8680.75,,
459,8319.80,,
460,11381.11,,
461,7410.26,,
462,7722.27,,
463,8021.50,,
464,11658.46,,
465,9042.25,,
466,6773.52,,
467,7953.75,,
468,9748.50,,
469,10147.56,,
470,7515.91,,
471,9250.16,,
472,8987.48,,
473,8368.48,,
474,7639.92,,
475,8137.96,,
476,9180.63,,
477,7890.89,,
478,7462.99,,
479,6361.39,,
480,7482.74,,
481,6902.60,,
482,9575.18,,
483,7256.00,,
484,10328.01,,
485,7752.70,,
486,7311.08,,
487,7102.04,,
488,7219.70,,
489,6608.73,,
490,6752.97,,
491,8941.96,,
492,8234.54,,
493,10577.32,,
494,9652.19,,
495,7747.06,,
496,10518.15,,
497,6290.28,,
498,7669.66,,
499,9020.39,,
500,8711.84,,
501,9295.26,,
502,6574.58,,
503,10196.83,,
504,9100.60,,
505,8141.74,,
506,8750.72,,
507,8491.83,,
508,6712.88,,
509,7097.12,,
510,8421.90,,
511,6638.65,,
512,7961.79,,
513,6310.88,,
514,8668.31,,
515,8064.14,,
516,7311.08,,
517,6487.53,,
518,8635.97,,
519,7529.54,,
520,6875.46,,
521,9628.46,,
522,7519.47,,
523,10030.87,,
524,6310.88,,
525,7961.79,,
526,12324.45,,
527,8655.87,,
528,8454.36,,
529,7421.97,,
530,6766.15,,
531,8444.51,,
532,7238.03,,
533,8954.95,,
534,6142.23,,
535,6410.25,,
536,8770.02,,
537,9225.68,,
538,6028.95,,
539,9031.85,,
540,8149.83,,
541,7181.23,,
542,7742.71,,
543,8058.93,,
544,8677.18,,
545,7742.71,,
546,5326.61,,
547,9372.82,,
548,9064.35,,
549,8555.06,,
550,6602.76,,
551,8355.76,,
552,8460.45,,
553,6142.23,,
554,7946.86,,
555,12047.90,,
556,9551.46,,
557,11218.46,,
558,10498.77,,
559,8182.81,,
560,10965.19,,
561,8495.77,,
562,9153.84,,
563,7522.78,,
564,7983.93,,
565,10870.72,,
566,8356.80,,
567,8655.87,,
568,5869.05,,
569,7921.99,,
570,10365.15,,
571,10518.75,,
572,8143.84,,
573,7018.74,,
574,8637.21,,
575,11029.66,,
576,11405.78,,
577,7846.88,,
578,8144.30,,
579,9317.28,,
580,9551.46,,
581,8953.98,,
582,8689.04,,
583,7429.53,,
584,6644.19,,
585,11285.77,,
586,8454.36,,
587,9633.28,,
588,9496.46,,
589,6580.55,,
590,6834.38,,
591,8080.16,,
592,7727.00,,
593,10550.05,,
594,7085.23,,
595,9495.98,,
596,10218.60,,
597,8929.57,,
598,9478.36,,
599,9974.07,,
600,8546.53,,
601,11957.41,,
602,8879.92,,
603,10396.97,,
604,6128.61,,
605,8792.17,,
606,8595.70,,
607,7946.86,,
608,7960.74,,
609,8617.48,,
610,8342.02,,
611,5664.90,,
612,7532.45,,
613,10717.54,,
614,7224.65,,
615,7943.31,,
616,13504.98,,
617,5725.48,,
618,6310.88,,
619,8145.48,,
620,9296.38,,
621,7286.13,,
622,7480.22,,
623,7110.52,,
624,7742.71,,
625,5676.81,,
626,7857.30,,
627,11954.50,,
628,12026.62,,
629,8880.29,,
630,8555.90,,
631,9064.35,,
632,8553.93,,
633,8655.87,,
634,6931.28,,
635,6178.50,,
636,6617.70,,
637,9718.15,,
638,6964.01,,
639,10007.22,,
640,11983.08,,
641,10752.59,,
642,9390.91,,
643,12429.40,,
644,8513.85,,
645,8224.24,,
646,8142.55,,
647,8867.33,,
648,7261.65,,
649,5472.02,,
650,8880.50,,
651,11550.40,,
652,6837.76,,
653,8200.29,,
654,9396.60,,
655,10518.10,,
656,8655.87,,
657,8043.41,,
658,6684.11,,
659,8454.36,,
660,6067.56,,
661,6854.50,,
662,8770.02,,
663,9900.16,,
664,9216.74,,
665,7015.45,,
666,6659.46,,
667,7742.71,,
668,8962.69,,
669,7079.61,,
670,8770.02,,
671,8732.17,,
672,8730.40,,
673,9578.95,,
674,6812.83,,
675,8791.66,,
676,8655.87,,
677,6186.07,,
678,8954.69,,
679,8296.12,,
680,5618.88,,
681,9760.33,,
682,8750.72,,
683,8512.84,,
684,6516.45,,
685,6409.50,,
686,7947.54,,
687,7208.11,,
688,5991.36,,
689,7237.04,,
690,7893.74,,
691,9367.16,,
692,5231.01,,
693,8098.40,,
694,9064.35,,
695,6866.64,,
696,6772.04,,
697,7857.30,,
698,7707.75,,
699,6917.81,,
700,8635.97,,
701,6962.88,,
702,9988.13,,
703,8454.36,,
704,7857.30,,
705,8981.81,,
706,7632.02,,
707,11864.77,,
708,7309.38,,
709,8792.42,,
710,8682.19,,
711,8080.73,,
712,9965.72,,
713,6186.07,,
714,9836.31,,
715,8756.86,,
716,9495.98,,
717,9768.18,,
718,8859.41,,
719,6470.97,,
720,8601.08,,
721,8056.61,,
722,9714.71,,
723,8061.30,,
724,7568.20,,
725,9775.11,,
726,6711.71,,
727,7607.21,,
728,8655.87,,
729,8189.42,,
730,8474.03,,
731,8955.08,,
732,8518.89,,
733,7224.65,,
734,6798.63,,
735,8369.66,,
736,8613.42,,
737,6409.50,,
738,8867.33,,
739,7012.18,,
740,11312.54,,
741,11673.28,,
742,8056.61,,
743,8941.96,,
744,8655.87,,
745,8771.39,,
746,7609.37,,
747,8455.78,,
748,10866.25,,
749,5554.06,,
750,9495.98,,
751,8694.74,,
752,7890.89,,
753,8060.20,,
754,6987.32,,
755,7015.78,,
756,7302.60,,
757,8904.04,,
758,7239.04,,
759,8213.18,,
760,8174.41,,
761,8962.69,,
762,10542.78,,
763,9180.63,,
764,8123.25,,
765,9744.18,,
766,7136.32,,
767,7584.11,,
768,9880.98,,
769,5932.74,,
770,9186.89,,
771,8544.40,,
772,6409.57,,
773,7266.07,,
774,8750.72,,
775,10310.88,,
776,7790.79,,
777,10392.60,,
778,7493.19,,
779,8770.02,,
780,9895.97,,
781,8044.05,,
782,10490.34,,
783,8096.13,,
784,8418.41,,
785,10063.70,,
786,11439.52,,
787,8694.74,,
788,7810.81,,
789,5808.76,,
790,7857.30,,
791,8767.07,,
792,6643.65,,
793,8711.84,,
794,8723.46,,
795,9259.80,,
796,7607.69,,
797,8999.02,,
798,6877.93,,
799,8800.16,,
800,8451.80,,
801,7138.71,,
802,7978.34,,
803,7159.40,,
804,11285.77,,
805,7567.04,,
806,8320.02,,
807,6993.35,,
808,7152.98,,
809,8056.61,,
810,7325.59,,
811,9387.94,,
812,7055.35,,
813,6186.07,,
814,9165.86,,
815,7722.18,,
816,7908.50,,
817,6868.11,,
818,8601.14,,
819,9495.98,,
820,6841.48,,
821,10764.67,,
822,10196.83,,
823,7969.36,,
824,8384.56,,
825,11627.58,,
826,9987.75,,
827,7114.94,,
828,10422.71,,
829,8058.81,,
830,10160.83,,
831,9151.57,,
832,9495.98,,
833,8795.91,,
834,10854.14,,
835,8301.07,,
836,8096.13,,
837,8313.52,,
838,9727.46,,
839,8121.56,,
840,7738.10,,
841,9961.74,,
842,6617.70,,
843,9530.76,,
844,10099.28,,
845,11216.95,,
846,8820.79,,
847,8811.16,,
848,6590.13,,
849,8862.29,,
850,7755.87,,
851,7238.03,,
852,8058.81,,
853,6128.09,,
854,8923.01,,
855,6872.59,,
856,7546.75,,
857,9279.99,,
858,7336.16,,
859,6741.83,,
860,11389.11,,
861,5885.01,,
862,8155.77,,
863,8473.77,,
864,8857.26,,
865,8601.08,,
866,8434.21,,
867,8659.29,,
868,9042.25,,
869,10052.37,,
870,6928.85,,
871,7765.86,,
872,7669.66,,
873,9914.79,,
874,10904.01,,
875,8612.33,,
876,8189.42,,
877,,12451.35,
878,9535.85,,
879,15688.38,,
880,10028.69,,
881,,12065.35,
882,14319.20,,
883,11411.81,,
884,8786.44,,
885,11304.52,,
886,9474.32,,
887,10303.18,,
888,7861.55,,
889,13712.27,,
890,,12218.98,
891,11047.62,,
892,10628.73,,
893,11328.09,,
894,,13315.37,
895,,14821.22,
896,10544.93,,
897,11104.52,,
898,10298.88,,
899,12728.32,,
900,8306.43,,
901,12003.26,,
902,9406.96,,
903,9145.71,,
904,10406.85,,
905,12776.38,,
906,9206.19,,
907,9508.50,,
908,9873.10,,
909,9732.22,,
910,10018.15,,
911,9897.57,,
912,9670.12,,
913,11180.73,,
914,8341.80,,
915,8213.89,,
916,8976.12,,
917,5716.95,,
918,6888.34,,
919,6467.56,,
920,7733.01,,
921,10786.36,,
922,7087.70,,
923,9589.10,,
924,9379.02,,
925,6966.97,,
926,6615.98,,
927,10786.36,,
928,8632.63,,
929,6743.30,,
930,9732.22,,
931,6615.98,,
932,8816.44,,
933,7669.30,,
934,7373.60,,
935,7358.28,,
936,11274.51,,
937,8656.84,,
938,9750.68,,
939,7788.09,,
940,7123.75,,
941,9276.99,,
942,9617.66,,
943,10298.65,,
944,9792.63,,
945,6901.36,,
946,10269.62,,
947,6712.47,,
948,9670.12,,
949,7683.63,,
950,6562.65,,
951,11226.38,,
952,7373.60,,
953,8740.18,,
954,8659.13,,
955,7291.76,,
956,7403.36,,
957,6411.52,,
958,7682.94,,
959,7302.12,,
960,7949.93,,
961,9593.32,,
962,9974.71,,
963,10259.41,,
964,10112.84,,
965,10886.22,,
966,11854.50,,
967,9670.12,,
968,8151.71,,
969,8014.56,,
970,7235.70,,
971,9822.61,,
972,9708.66,,
973,8931.72,,
974,9145.11,,
975,10269.42,,
976,8350.72,,
977,9627.52,,
978,9661.06,,
979,10561.24,,
980,8536.08,,
981,8355.07,,
982,7590.42,,
983,7303.35,,
984,10013.98,,
985,7789.39,,
986,9412.50,,
987,11115.75,,
988,8622.32,,
989,7491.01,,
990,10417.91,,
991,9494.20,,
992,7251.57,,
993,9384.41,,
994,7524.83,,
995,10990.21,,
996,14458.67,,
997,10320.77,,
998,7302.12,,
999,11039.39,,
1000,7810.48,,
1001,7911.53,,
1002,7705.50,,
1003,10576.51,,
1004,10870.65,,
1005,6814.81,,
1006,11353.55,,
1007,8002.05,,
1008,9341.59,,
1009,10115.97,,
1010,6045.46,,
1011,8511.41,,
1012,8274.49,,
1013,8660.19,,
1014,12610.99,,
1015,8740.78,,
1016,9685.23,,
1017,12018.59,,
1018,8271.28,,
1019,6458.10,,
1020,8980.08,,
1021,8475.11,,
1022,7597.50,,
1023,9412.18,,
1024,10118.21,,
1025,7115.63,,
1026,5746.57,,
1027,8590.03,,
1028,9043.98,,
1029,7087.70,,
1030,8961.87,,
1031,9040.23,,
1032,6286.18,,
1033,7905.18,,
1034,5395.62,,
1035,8623.17,,
1036,9707.01,,
1037,9379.02,,
1038,8180.86,,
1039,7736.87,,
1040,11016.62,,
1041,11151.18,,
1042,9254.81,,
1043,11546.67,,
1044,9870.62,,
1045,7920.49,,
1046,7618.38,,
1047,5592.33,,
1048,11131.96,,
1049,10278.57,,
1050,10208.44,,
1051,7131.37,,
1052,10232.17,,
1053,7992.57,,
1054,10270.65,,
1055,6715.02,,
1056,9887.03,,
1057,8713.90,,
1058,9785.92,,
1059,8792.77,,
1060,9940.94,,
1061,9416.66,,
1062,9732.22,,
1063,6286.18,,
1064,9904.36,,
1065,6712.47,,
1066,8957.64,,
1067,12412.65,,
1068,9507.49,,
1069,9369.56,,
1070,7673.85,,
1071,8588.21,,
1072,9593.32,,
1073,6346.87,,
1074,,11441.49,
1075,,11891.26,
1076,10514.47,,
1077,,11086.92,
1078,,12099.19,
1079,9504.09,,
1080,9686.04,,
1081,,9667.53,
1082,,,9427.52
1083,9505.27,,
1084,9125.99,,
1085,8341.69,,
1086,8177.74,,
1087,8602.36,,
1088,9078.04,,
1089,8561.29,,
1090,7078.86,,
1091,9106.09,,
1092,8714.89,,
1093,,9566.35,
1094,8655.14,,
1095,8744.50,,
1096,,10049.15,
1097,11350.29,,
1098,7448.73,,
1099,8981.43,,
1100,7369.95,,
1101,,9743.74,
1102,9034.57,,
1103,10035.94,,
1104,,,9141.36
1105,6999.40,,
1106,8575.97,,
1107,8553.67,,
1108,8399.64,,
1109,8603.75,,
1110,7948.06,,
1111,10008.01,,
1112,6204.24,,
1113,8295.12,,
1114,8628.22,,
1115,7170.26,,
1116,6194.80,,
1117,7234.19,,
1118,8224.81,,
1119,8006.92,,
1120,6609.69,,
1121,7512.04,,
1122,6971.34,,
1123,8539.79,,
1124,8121.56,,
1125,7280.81,,
1126,7835.15,,
1127,11269.53,,
1128,9715.86,,
1129,8005.91,,
1130,8442.28,,
1131,8413.98,,
1132,8076.82,,
1133,5981.64,,
1134,7512.49,,
1135,7036.65,,
1136,7069.89,,
1137,7522.48,,
1138,9627.62,,
1139,8412.08,,
1140,8919.86,,
1141,5969.23,,
1142,6789.38,,
1143,6586.80,,
1144,9794.71,,
1145,7631.24,,
1146,9137.43,,
1147,8477.02,,
1148,10602.54,,
1149,6068.08,,
1150,8233.48,,
1151,8919.82,,
1152,7539.53,,
1153,10342.55,,
1154,7948.06,,
1155,9817.22,,
1156,6468.78,,
1157,6970.46,,
1158,7608.46,,
1159,7457.66,,
1160,6722.71,,
1161,7921.99,,
1162,11052.45,,
1163,7529.02,,
1164,7472.78,,
1165,8485.00,,
1166,6429.39,,
1167,8208.43,,
1168,8599.38,,
1169,7626.63,,
1170,7322.45,,
1171,9226.15,,
1172,7948.06,,
1173,6052.08,,
1174,5826.53,,
1175,10309.62,,
1176,7959.58,,
1177,6126.14,,
1178,7170.05,,
1179,5879.68,,
1180,7948.06,,
1181,6194.80,,
1182,8046.97,,
1183,7811.46,,
1184,8215.91,,
1185,8102.31,,
1186,9642.72,,
1187,7508.55,,
1188,8973.56,,
1189,8028.48,,
1190,7811.46,,
1191,7964.38,,
1192,7945.66,,
1193,7315.80,,
1194,8046.97,,
1195,8200.42,,
1196,5917.56,,
1197,8442.28,,
1198,7843.57,,
1199,6457.79,,
1200,10753.44,,
1201,8660.19,,
1202,7150.76,,
1203,5756.77,,
1204,6141.48,,
1205,8628.22,,
1206,7258.65,,
1207,8798.76,,
1208,7864.77,,
1209,5436.78,,
1210,9233.71,,
1211,6382.80,,
1212,8052.44,,
1213,6457.79,,
1214,7020.01,,
1215,6964.47,,
1216,8075.20,,
1217,7948.06,,
1218,8732.45,,
1219,8441.71,,
1220,8442.28,,
1221,7831.61,,
1222,8485.00,,
1223,8975.50,,
1224,6732.09,,
1225,5906.87,,
1226,7273.25,,
1227,7474.59,,
1228,6352.10,,
1229,6943.98,,
1230,8776.56,,
1231,7738.96,,
1232,7258.09,,
1233,8295.90,,
1234,8699.00,,
1235,8293.21,,
1236,5524.57,,
1237,7797.39,,
1238,8355.34,,
1239,7355.58,,
1240,7486.76,,
1241,9010.56,,
1242,5435.50,,
1243,7950.26,,
1244,6093.88,,
1245,6669.05,,
1246,9301.65,,
1247,6866.15,,
1248,5708.73,,
1249,8340.28,,
1250,10255.95,,
1251,7940.53,,
1252,6007.77,,
1253,8215.91,,
1254,8682.72,,
1255,9054.80,,
1256,8579.13,,
1257,8741.73,,
1258,7811.46,,
1259,9529.99,,
1260,7681.50,,
1261,6457.23,,
1262,8521.38,,
1263,6420.20,,
1264,6501.62,,
1265,7276.27,,
1266,8046.97,,
1267,6871.89,,
1268,6353.00,,
1269,8912.42,,
1270,6194.80,,
1271,5825.12,,
1272,7909.79,,
1273,8355.95,,
1274,10478.09,,
1275,7577.63,,
1276,7990.02,,
1277,7750.38,,
1278,8899.91,,
1279,8209.96,,
1280,6374.53,,
1281,6381.23,,
1282,8005.91,,
1283,7776.47,,
1284,10402.28,,
1285,8101.76,,
1286,5855.39,,
1287,7626.63,,
1288,8154.68,,
1289,7769.22,,
1290,8234.79,,
1291,6624.86,,
1292,6955.35,,
1293,7940.53,,
1294,11648.69,,
1295,9927.55,,
1296,7835.15,,
1297,7029.12,,
1298,5460.47,,
1299,7737.18,,
1300,7560.37,,
1301,8000.30,,
1302,6916.43,,
1303,8009.05,,
1304,9750.32,,
1305,8102.31,,
1306,5640.54,,
1307,8054.93,,
1308,8063.33,,
1309,6708.22,,
1310,9891.45,,
1311,7948.06,,
1312,7542.68,,
1313,7441.15,,
1314,7575.94,,
1315,6969.15,,
1316,8347.90,,
1317,9269.21,,
1318,6320.57,,
1319,7403.47,,
1320,6436.09,,
1321,8133.20,,
1322,8539.79,,
1323,6969.15,,
1324,7861.69,,
1325,8693.54,,
1326,9841.70,,
1327,9957.45,,
1328,7668.10,,
1329,6369.02,,
1330,5985.87,,
1331,7948.06,,
1332,6875.01,,
1333,10304.38,,
1334,7953.62,,
1335,10934.86,,
1336,8618.06,,
1337,13645.76,,
1338,6969.15,,
1339,7863.01,,
1340,9262.10,,
1341,8078.28,,
1342,8822.15,,
1343,7606.83,,
1344,6807.84,,
1345,8484.34,,
1346,7388.91,,
1347,8795.36,,
1348,7300.58,,
1349,6291.59,,
1350,6732.56,,
1351,6663.33,,
1352,7420.36,,
1353,8404.70,,
1354,8864.95,,
1355,9020.93,,
1356,6857.77,,
1357,10019.51,,
1358,8136.78,,
1359,7016.30,,
1360,7413.34,,
1361,8215.91,,
1362,9290.51,,
1363,8295.12,,
1364,7853.91,,
1365,8485.32,,
1366,8366.15,,
1367,9567.05,,
1368,11394.53,,
1369,9185.06,,
1370,6997.64,,
1371,7462.05,,
1372,8985.57,,
1373,6811.75,,
1374,9379.90,,
1375,8537.45,,
1376,7388.91,,
1377,10080.75,,
1378,8210.10,,
1379,6223.22,,
1380,6446.94,,
1381,7699.94,,
1382,7880.75,,
1383,8564.78,,
1384,7378.86,,
1385,6532.87,,
1386,8195.23,,
1387,7556.43,,
1388,6285.58,,
1389,10260.95,,
1390,9379.90,,
1391,7864.77,,
1392,7805.54,,
1393,12302.71,,
1394,5756.77,,
1395,6317.43,,
1396,6293.42,,
1397,7879.71,,
1398,9688.12,,
1399,7783.32,,
1400,11839.45,,
1401,8628.22,,
1402,7874.64,,
1403,7160.99,,
1404,9427.50,,
1405,5828.24,,
1406,9226.15,,
1407,11024.52,,
1408,7462.36,,
1409,8173.18,,
1410,7252.58,,
1411,8787.22,,
1412,11297.62,,
1413,5896.42,,
1414,9465.21,,
1415,8628.22,,
1416,6072.37,,
1417,7472.78,,
1418,7953.62,,
1419,8309.85,,
1420,7535.56,,
1421,8280.86,,
1422,9155.38,,
1423,11677.86,,
1424,6194.80,,
1425,7792.15,,
1426,8029.23,,
1427,9248.95,,
1428,8079.48,,
1429,7745.61,,
1430,6538.93,,
1431,8049.11,,
1432,9389.86,,
1433,10690.28,,
1434,8404.70,,
1435,8485.00,,
1436,7750.40,,
1437,9379.90,,
1438,11169.69,,
1439,6986.31,,
1440,6031.10,,
1441,9642.72,,
1442,8949.64,,
1443,7486.76,,
1444,8990.83,,
1445,9259.25,,
1446,7945.66,,
1447,8879.84,,
1448,8071.06,,
1449,7647.13,,
1450,7433.81,,
1451,10226.20,,
1452,10705.72,,
1453,6218.73,,
1454,9328.28,,
1455,7770.00,,
1456,7977.48,,
1457,12011.92,,
1458,12274.09,,
1459,9421.53,,
1460,7786.73,,
1461,7918.46,,
1462,6991.62,,
1463,11277.51,,
1464,8975.50,,
1465,6647.64,,
1466,6457.79,,
1467,9194.62,,
1468,9641.14,,
1469,6517.17,,
1470,10745.80,,
1471,11709.21,,
1472,8189.15,,
1473,7849.96,,
1474,6374.05,,
1475,8941.87,,
1476,7612.57,,
1477,8006.92,,
1478,9376.57,,
1479,5756.13,,
1480,6893.93,,
1481,8975.50,,
1482,7822.25,,
1483,9156.82,,
1484,6348.97,,
1485,9464.34,,
1486,8005.91,,
1487,7794.52,,
1488,7282.81,,
1489,11492.49,,
1490,8300.95,,
1491,6961.88,,
1492,8808.83,,
1493,9669.80,,
1494,8652.01,,
1495,7542.68,,
